trial_number	practice_or_real	date_time	subj_code	seed	number_of_blocks	up_resp	expName	block_num	filename	displayed_string	orientation	true_angle	tilt_direction	standard_position	adjust_stim_position	matched_angle	signed_error	absolute_error	RT	num_mouse_wheel_up	num_mouse_wheel_down
45	real	2022-10-12 14:00	tilt_masmith59	10	1	right	Exercise 5	1	7-44_inverted_13_left	7-44	inverted	13	left	(1, -13)	(10, 4)	-12.0	1.0	1.0	2133	0	12
46	real	2022-10-12 14:00	tilt_masmith59	10	1	right	Exercise 5	1	7-44_inverted_13_right	7-44	inverted	13	right	(7, -6)	(37, -10)	8.0	-5.0	5.0	3699	8	0
47	real	2022-10-12 14:00	tilt_masmith59	10	1	right	Exercise 5	1	7-44_upright_3_right	7-44	upright	3	right	(-10, -10)	(-1, -12)	0.0	-3.0	3.0	2001	0	0
48	real	2022-10-12 14:00	tilt_masmith59	10	1	right	Exercise 5	1	ycyc_upright_10_right	ycyc	upright	10	right	(31, 10)	(-34, -8)	7.0	-3.0	3.0	3133	7	0
49	real	2022-10-12 14:00	tilt_masmith59	10	1	right	Exercise 5	1	7-44_inverted_5_right	7-44	inverted	5	right	(32, 8)	(-31, -2)	8.0	3.0	3.0	5334	14	6
50	real	2022-10-12 14:00	tilt_masmith59	10	1	right	Exercise 5	1	ycyc_upright_11_left	ycyc	upright	11	left	(-16, 3)	(33, -1)	-6.0	5.0	5.0	2833	0	6
51	real	2022-10-12 14:00	tilt_masmith59	10	1	right	Exercise 5	1	ycyc_inverted_4_right	ycyc	inverted	4	right	(35, -15)	(10, -9)	0.0	-4.0	4.0	1835	0	0
52	real	2022-10-12 14:01	tilt_masmith59	10	1	right	Exercise 5	1	ycyc_upright_16_right	ycyc	upright	16	right	(3, 12)	(33, -9)	5.0	-11.0	11.0	4212	9	4
53	real	2022-10-12 14:01	tilt_masmith59	10	1	right	Exercise 5	1	ycyc_upright_4_left	ycyc	upright	4	left	(26, 14)	(32, 9)	-4.0	0.0	0.0	2800	0	4
54	real	2022-10-12 14:01	tilt_masmith59	10	1	right	Exercise 5	1	7-44_upright_11_left	7-44	upright	11	left	(1, 12)	(-34, 6)	-8.0	3.0	3.0	3485	4	12
55	real	2022-10-12 14:01	tilt_masmith59	10	1	right	Exercise 5	1	ycyc_upright_2_right	ycyc	upright	2	right	(34, -14)	(-36, 3)	0.0	-2.0	2.0	1455	0	0
56	real	2022-10-12 14:01	tilt_masmith59	10	1	right	Exercise 5	1	7-44_upright_15_left	7-44	upright	15	left	(6, 12)	(10, -5)	-11.0	4.0	4.0	4130	13	24
57	real	2022-10-12 14:01	tilt_masmith59	10	1	right	Exercise 5	1	ycyc_upright_13_left	ycyc	upright	13	left	(36, 5)	(-19, 9)	-12.0	1.0	1.0	2432	0	12
58	real	2022-10-12 14:01	tilt_masmith59	10	1	right	Exercise 5	1	7-44_upright_9_right	7-44	upright	9	right	(-20, -12)	(37, 10)	7.0	-2.0	2.0	3122	7	0
59	real	2022-10-12 14:01	tilt_masmith59	10	1	right	Exercise 5	1	7-44_inverted_3_right	7-44	inverted	3	right	(4, -10)	(-37, 8)	0.0	-3.0	3.0	3033	0	0
60	real	2022-10-12 14:01	tilt_masmith59	10	1	right	Exercise 5	1	ycyc_upright_16_left	ycyc	upright	16	left	(28, 1)	(4, -13)	-8.0	8.0	8.0	2003	4	12
61	real	2022-10-12 14:01	tilt_masmith59	10	1	right	Exercise 5	1	ycyc_upright_8_right	ycyc	upright	8	right	(10, -1)	(33, 13)	8.0	0.0	0.0	1784	8	0
62	real	2022-10-12 14:01	tilt_masmith59	10	1	right	Exercise 5	1	7-44_inverted_11_left	7-44	inverted	11	left	(4, -14)	(-22, 14)	-8.0	3.0	3.0	3420	5	13
63	real	2022-10-12 14:01	tilt_masmith59	10	1	right	Exercise 5	1	7-44_inverted_1_right	7-44	inverted	1	right	(16, 7)	(20, 4)	0.0	-1.0	1.0	1268	0	0
64	real	2022-10-12 14:01	tilt_masmith59	10	1	right	Exercise 5	1	7-44_upright_4_left	7-44	upright	4	left	(17, 8)	(16, 4)	-7.0	-3.0	3.0	4647	9	16
65	real	2022-10-12 14:01	tilt_masmith59	10	1	right	Exercise 5	1	7-44_inverted_8_left	7-44	inverted	8	left	(-18, -4)	(14, 11)	-8.0	0.0	0.0	2484	0	8
66	real	2022-10-12 14:01	tilt_masmith59	10	1	right	Exercise 5	1	ycyc_upright_3_left	ycyc	upright	3	left	(3, 2)	(25, -1)	-4.0	-1.0	1.0	4136	0	4
67	real	2022-10-12 14:02	tilt_masmith59	10	1	right	Exercise 5	1	ycyc_inverted_10_left	ycyc	inverted	10	left	(9, -9)	(-28, -2)	-8.0	2.0	2.0	3933	6	14
68	real	2022-10-12 14:02	tilt_masmith59	10	1	right	Exercise 5	1	ycyc_upright_1_left	ycyc	upright	1	left	(-21, -14)	(-17, 5)	0.0	1.0	1.0	1235	0	0
69	real	2022-10-12 14:02	tilt_masmith59	10	1	right	Exercise 5	1	ycyc_upright_9_right	ycyc	upright	9	right	(-16, 3)	(14, 14)	9.0	0.0	0.0	3403	17	8
70	real	2022-10-12 14:02	tilt_masmith59	10	1	right	Exercise 5	1	7-44_upright_8_left	7-44	upright	8	left	(6, 2)	(8, -14)	-9.0	-1.0	1.0	2684	0	9
71	real	2022-10-12 14:02	tilt_masmith59	10	1	right	Exercise 5	1	7-44_upright_5_right	7-44	upright	5	right	(37, -14)	(-19, -6)	3.0	-2.0	2.0	3250	5	2
72	real	2022-10-12 14:02	tilt_masmith59	10	1	right	Exercise 5	1	7-44_upright_6_right	7-44	upright	6	right	(-12, -14)	(34, -10)	5.0	-1.0	1.0	2800	5	0
73	real	2022-10-12 14:02	tilt_masmith59	10	1	right	Exercise 5	1	ycyc_inverted_13_left	ycyc	inverted	13	left	(-28, 5)	(32, -4)	-11.0	2.0	2.0	1784	0	11
74	real	2022-10-12 14:02	tilt_masmith59	10	1	right	Exercise 5	1	7-44_upright_14_left	7-44	upright	14	left	(-17, -6)	(-35, -3)	-13.0	1.0	1.0	2284	0	13
75	real	2022-10-12 14:02	tilt_masmith59	10	1	right	Exercise 5	1	ycyc_inverted_2_left	ycyc	inverted	2	left	(36, 9)	(14, -13)	-5.0	-3.0	3.0	2829	0	5
76	real	2022-10-12 14:02	tilt_masmith59	10	1	right	Exercise 5	1	ycyc_inverted_7_left	ycyc	inverted	7	left	(4, 9)	(-16, 0)	-8.0	-1.0	1.0	2550	1	9
77	real	2022-10-12 14:02	tilt_masmith59	10	1	right	Exercise 5	1	ycyc_inverted_12_left	ycyc	inverted	12	left	(-20, -10)	(11, 10)	-10.0	2.0	2.0	2434	0	10
78	real	2022-10-12 14:02	tilt_masmith59	10	1	right	Exercise 5	1	ycyc_inverted_8_left	ycyc	inverted	8	left	(19, 9)	(2, 13)	-8.0	0.0	0.0	2099	0	8
79	real	2022-10-12 14:02	tilt_masmith59	10	1	right	Exercise 5	1	7-44_inverted_6_left	7-44	inverted	6	left	(-36, -10)	(-18, 3)	-6.0	0.0	0.0	2300	0	6
80	real	2022-10-12 14:02	tilt_masmith59	10	1	right	Exercise 5	1	ycyc_inverted_6_right	ycyc	inverted	6	right	(13, -11)	(25, 5)	6.0	0.0	0.0	7747	21	15
81	real	2022-10-12 14:02	tilt_masmith59	10	1	right	Exercise 5	1	ycyc_inverted_8_right	ycyc	inverted	8	right	(10, -12)	(10, 11)	8.0	0.0	0.0	1635	8	0
82	real	2022-10-12 14:02	tilt_masmith59	10	1	right	Exercise 5	1	7-44_inverted_10_left	7-44	inverted	10	left	(-25, -8)	(-27, -2)	-8.0	2.0	2.0	2365	0	8
83	real	2022-10-12 14:03	tilt_masmith59	10	1	right	Exercise 5	1	ycyc_inverted_15_left	ycyc	inverted	15	left	(-1, 8)	(-3, 2)	-13.0	2.0	2.0	1623	0	13
84	real	2022-10-12 14:03	tilt_masmith59	10	1	right	Exercise 5	1	ycyc_upright_5_left	ycyc	upright	5	left	(-28, -4)	(26, 4)	-9.0	-4.0	4.0	2234	0	9
85	real	2022-10-12 14:03	tilt_masmith59	10	1	right	Exercise 5	1	ycyc_upright_12_left	ycyc	upright	12	left	(20, 4)	(-9, 2)	-7.0	5.0	5.0	2007	0	7
86	real	2022-10-12 14:03	tilt_masmith59	10	1	right	Exercise 5	1	ycyc_inverted_1_left	ycyc	inverted	1	left	(-3, -15)	(-20, 6)	-7.0	-6.0	6.0	2717	0	7
87	real	2022-10-12 14:03	tilt_masmith59	10	1	right	Exercise 5	1	7-44_upright_6_left	7-44	upright	6	left	(9, 7)	(-11, -12)	-6.0	0.0	0.0	1602	0	6
88	real	2022-10-12 14:03	tilt_masmith59	10	1	right	Exercise 5	1	7-44_inverted_9_left	7-44	inverted	9	left	(25, 5)	(20, -12)	-9.0	0.0	0.0	2238	0	9
89	real	2022-10-12 14:03	tilt_masmith59	10	1	right	Exercise 5	1	ycyc_upright_15_right	ycyc	upright	15	right	(33, 13)	(11, 3)	10.0	-5.0	5.0	1918	10	0
90	real	2022-10-12 14:03	tilt_masmith59	10	1	right	Exercise 5	1	ycyc_upright_3_right	ycyc	upright	3	right	(-13, -6)	(5, -13)	0.0	-3.0	3.0	1471	0	0
91	real	2022-10-12 14:03	tilt_masmith59	10	1	right	Exercise 5	1	ycyc_upright_15_left	ycyc	upright	15	left	(-16, 4)	(31, 1)	-11.0	4.0	4.0	1684	0	11
92	real	2022-10-12 14:03	tilt_masmith59	10	1	right	Exercise 5	1	ycyc_inverted_4_left	ycyc	inverted	4	left	(-37, -13)	(11, 10)	-4.0	0.0	0.0	1606	0	4
93	real	2022-10-12 14:03	tilt_masmith59	10	1	right	Exercise 5	1	7-44_upright_13_left	7-44	upright	13	left	(-36, -15)	(15, -5)	-17.0	-4.0	4.0	1666	0	17
94	real	2022-10-12 14:03	tilt_masmith59	10	1	right	Exercise 5	1	ycyc_inverted_5_right	ycyc	inverted	5	right	(-18, 8)	(-34, -4)	2.0	-3.0	3.0	2933	6	4
95	real	2022-10-12 14:03	tilt_masmith59	10	1	right	Exercise 5	1	7-44_inverted_5_left	7-44	inverted	5	left	(1, 5)	(20, 10)	-10.0	-5.0	5.0	2866	9	19
96	real	2022-10-12 14:03	tilt_masmith59	10	1	right	Exercise 5	1	7-44_upright_7_left	7-44	upright	7	left	(-19, -15)	(-14, -11)	-11.0	-4.0	4.0	2899	12	23
97	real	2022-10-12 14:03	tilt_masmith59	10	1	right	Exercise 5	1	7-44_upright_10_right	7-44	upright	10	right	(-3, 11)	(-15, -8)	8.0	-2.0	2.0	1301	8	0
98	real	2022-10-12 14:03	tilt_masmith59	10	1	right	Exercise 5	1	ycyc_inverted_5_left	ycyc	inverted	5	left	(-9, -3)	(38, 2)	-10.0	-5.0	5.0	1950	0	10
99	real	2022-10-12 14:03	tilt_masmith59	10	1	right	Exercise 5	1	7-44_upright_12_left	7-44	upright	12	left	(34, 4)	(13, 12)	-9.0	3.0	3.0	1716	0	9
100	real	2022-10-12 14:03	tilt_masmith59	10	1	right	Exercise 5	1	ycyc_upright_6_left	ycyc	upright	6	left	(30, 9)	(-37, -11)	-3.0	3.0	3.0	2551	0	3
101	real	2022-10-12 14:03	tilt_masmith59	10	1	right	Exercise 5	1	7-44_upright_2_left	7-44	upright	2	left	(-40, -12)	(-37, 11)	1.0	3.0	3.0	1568	8	7
102	real	2022-10-12 14:03	tilt_masmith59	10	1	right	Exercise 5	1	7-44_upright_16_right	7-44	upright	16	right	(-33, 6)	(-18, -12)	9.0	-7.0	7.0	1168	9	0
103	real	2022-10-12 14:04	tilt_masmith59	10	1	right	Exercise 5	1	ycyc_inverted_16_right	ycyc	inverted	16	right	(9, -13)	(-39, 6)	13.0	-3.0	3.0	1235	13	0
104	real	2022-10-12 14:04	tilt_masmith59	10	1	right	Exercise 5	1	7-44_inverted_2_right	7-44	inverted	2	right	(15, 8)	(-17, 4)	8.0	6.0	6.0	2184	8	0
105	real	2022-10-12 14:04	tilt_masmith59	10	1	right	Exercise 5	1	7-44_upright_4_right	7-44	upright	4	right	(13, 13)	(-34, 2)	0.0	-4.0	4.0	1351	0	0
106	real	2022-10-12 14:04	tilt_masmith59	10	1	right	Exercise 5	1	7-44_inverted_12_right	7-44	inverted	12	right	(-19, -14)	(8, 3)	8.0	-4.0	4.0	3515	16	8
107	real	2022-10-12 14:04	tilt_masmith59	10	1	right	Exercise 5	1	7-44_upright_1_left	7-44	upright	1	left	(18, -1)	(2, -10)	-5.0	-4.0	4.0	1868	0	5
108	real	2022-10-12 14:04	tilt_masmith59	10	1	right	Exercise 5	1	ycyc_inverted_9_right	ycyc	inverted	9	right	(-36, -3)	(18, 0)	7.0	-2.0	2.0	2400	7	0
109	real	2022-10-12 14:04	tilt_masmith59	10	1	right	Exercise 5	1	7-44_inverted_9_right	7-44	inverted	9	right	(6, 6)	(-31, -11)	8.0	-1.0	1.0	1968	9	1
110	real	2022-10-12 14:04	tilt_masmith59	10	1	right	Exercise 5	1	7-44_inverted_14_right	7-44	inverted	14	right	(-7, -7)	(-18, -13)	16.0	2.0	2.0	1888	16	0
111	real	2022-10-12 14:04	tilt_masmith59	10	1	right	Exercise 5	1	7-44_upright_14_right	7-44	upright	14	right	(18, -15)	(-21, -7)	14.0	0.0	0.0	2004	14	0
112	real	2022-10-12 14:04	tilt_masmith59	10	1	right	Exercise 5	1	ycyc_upright_5_right	ycyc	upright	5	right	(-30, 14)	(27, -6)	8.0	3.0	3.0	2800	8	0
113	real	2022-10-12 14:04	tilt_masmith59	10	1	right	Exercise 5	1	ycyc_inverted_11_left	ycyc	inverted	11	left	(-22, 9)	(-27, 2)	-10.0	1.0	1.0	1404	0	10
114	real	2022-10-12 14:04	tilt_masmith59	10	1	right	Exercise 5	1	7-44_inverted_12_left	7-44	inverted	12	left	(-25, -6)	(39, 10)	-13.0	-1.0	1.0	4972	19	32
115	real	2022-10-12 14:04	tilt_masmith59	10	1	right	Exercise 5	1	7-44_inverted_4_left	7-44	inverted	4	left	(2, 10)	(-40, 3)	0.0	4.0	4.0	1568	0	0
116	real	2022-10-12 14:04	tilt_masmith59	10	1	right	Exercise 5	1	ycyc_upright_13_right	ycyc	upright	13	right	(-7, 5)	(26, -2)	3.0	-10.0	10.0	2621	19	16
117	real	2022-10-12 14:04	tilt_masmith59	10	1	right	Exercise 5	1	ycyc_inverted_3_right	ycyc	inverted	3	right	(25, -11)	(-33, 5)	0.0	-3.0	3.0	1318	0	0
118	real	2022-10-12 14:04	tilt_masmith59	10	1	right	Exercise 5	1	7-44_upright_11_right	7-44	upright	11	right	(-33, 4)	(-33, 5)	10.0	-1.0	1.0	4848	22	12
119	real	2022-10-12 14:04	tilt_masmith59	10	1	right	Exercise 5	1	ycyc_upright_14_right	ycyc	upright	14	right	(-13, 2)	(-39, -9)	10.0	-4.0	4.0	2296	10	0
120	real	2022-10-12 14:05	tilt_masmith59	10	1	right	Exercise 5	1	7-44_upright_9_left	7-44	upright	9	left	(-22, -6)	(13, -11)	-14.0	-5.0	5.0	2334	0	14
121	real	2022-10-12 14:05	tilt_masmith59	10	1	right	Exercise 5	1	ycyc_upright_14_left	ycyc	upright	14	left	(-37, -4)	(26, 6)	-14.0	0.0	0.0	1767	0	14
122	real	2022-10-12 14:05	tilt_masmith59	10	1	right	Exercise 5	1	7-44_upright_7_right	7-44	upright	7	right	(-26, 0)	(-2, -1)	0.0	-7.0	7.0	1218	0	0
123	real	2022-10-12 14:05	tilt_masmith59	10	1	right	Exercise 5	1	7-44_inverted_7_left	7-44	inverted	7	left	(19, -10)	(-22, -15)	-14.0	-7.0	7.0	1971	0	14
124	real	2022-10-12 14:05	tilt_masmith59	10	1	right	Exercise 5	1	7-44_inverted_10_right	7-44	inverted	10	right	(11, 4)	(-21, -1)	6.0	-4.0	4.0	2135	6	0
125	real	2022-10-12 14:05	tilt_masmith59	10	1	right	Exercise 5	1	ycyc_inverted_14_right	ycyc	inverted	14	right	(-18, -5)	(24, 6)	5.0	-9.0	9.0	4680	11	6
126	real	2022-10-12 14:05	tilt_masmith59	10	1	right	Exercise 5	1	7-44_upright_8_right	7-44	upright	8	right	(20, -11)	(-35, 0)	9.0	1.0	1.0	2533	9	0
127	real	2022-10-12 14:05	tilt_masmith59	10	1	right	Exercise 5	1	7-44_upright_5_left	7-44	upright	5	left	(35, -3)	(-19, 0)	-5.0	0.0	0.0	3240	12	17
128	real	2022-10-12 14:05	tilt_masmith59	10	1	right	Exercise 5	1	7-44_inverted_14_left	7-44	inverted	14	left	(-5, -9)	(23, 1)	-14.0	0.0	0.0	1934	0	14

1	practice	2022-10-12 14:36	tilt_bengreen927	10	1	right	Exercise 5	1	ycyc_upright_15_left	ycyc	upright	15	left	(-16, 4)	(31, 1)	-15.0	0.0	0.0	1940	0	15
2	practice	2022-10-12 14:36	tilt_bengreen927	10	1	right	Exercise 5	1	ycyc_inverted_5_left	ycyc	inverted	5	left	(-9, -3)	(38, 2)	-16.0	-11.0	11.0	1469	0	16
3	practice	2022-10-12 14:36	tilt_bengreen927	10	1	right	Exercise 5	1	ycyc_upright_7_left	ycyc	upright	7	left	(17, 12)	(21, 3)	-12.0	-5.0	5.0	1402	0	12
4	practice	2022-10-12 14:36	tilt_bengreen927	10	1	right	Exercise 5	1	7-44_inverted_10_left	7-44	inverted	10	left	(-25, -8)	(-27, -2)	-13.0	-3.0	3.0	2511	4	17
5	practice	2022-10-12 14:36	tilt_bengreen927	10	1	right	Exercise 5	1	ycyc_upright_10_left	ycyc	upright	10	left	(-8, -4)	(18, -2)	-14.0	-4.0	4.0	1755	0	14
1	real	2022-10-12 14:36	tilt_bengreen927	10	1	right	Exercise 5	1	ycyc_upright_4_right	ycyc	upright	4	right	(37, 0)	(-32, -10)	6.0	2.0	2.0	3692	8	2
2	real	2022-10-12 14:36	tilt_bengreen927	10	1	right	Exercise 5	1	ycyc_upright_8_left	ycyc	upright	8	left	(22, 6)	(19, 13)	-10.0	-2.0	2.0	1937	0	10
3	real	2022-10-12 14:36	tilt_bengreen927	10	1	right	Exercise 5	1	ycyc_inverted_6_left	ycyc	inverted	6	left	(11, -11)	(13, 2)	-7.0	-1.0	1.0	1387	0	7
4	real	2022-10-12 14:36	tilt_bengreen927	10	1	right	Exercise 5	1	7-44_upright_12_right	7-44	upright	12	right	(34, -4)	(28, -3)	13.0	1.0	1.0	1486	13	0
5	real	2022-10-12 14:36	tilt_bengreen927	10	1	right	Exercise 5	1	7-44_upright_1_right	7-44	upright	1	right	(22, 7)	(-19, 2)	0.0	-1.0	1.0	1513	0	0
6	real	2022-10-12 14:36	tilt_bengreen927	10	1	right	Exercise 5	1	ycyc_inverted_3_left	ycyc	inverted	3	left	(16, -12)	(13, 11)	-7.0	-4.0	4.0	1336	0	7
7	real	2022-10-12 14:36	tilt_bengreen927	10	1	right	Exercise 5	1	ycyc_inverted_11_right	ycyc	inverted	11	right	(-36, 12)	(-40, -1)	8.0	-3.0	3.0	1121	8	0
8	real	2022-10-12 14:36	tilt_bengreen927	10	1	right	Exercise 5	1	ycyc_inverted_12_right	ycyc	inverted	12	right	(28, -13)	(-34, -4)	8.0	-4.0	4.0	2104	8	0
9	real	2022-10-12 14:36	tilt_bengreen927	10	1	right	Exercise 5	1	7-44_upright_16_left	7-44	upright	16	left	(-29, -11)	(-27, 4)	-17.0	-1.0	1.0	1920	2	19
10	real	2022-10-12 14:36	tilt_bengreen927	10	1	right	Exercise 5	1	7-44_inverted_3_left	7-44	inverted	3	left	(18, 11)	(22, -11)	-4.0	-1.0	1.0	2182	0	4
11	real	2022-10-12 14:37	tilt_bengreen927	10	1	right	Exercise 5	1	ycyc_upright_9_left	ycyc	upright	9	left	(18, 12)	(15, 9)	-7.0	2.0	2.0	1327	0	7
12	real	2022-10-12 14:37	tilt_bengreen927	10	1	right	Exercise 5	1	7-44_inverted_2_left	7-44	inverted	2	left	(24, 14)	(17, -5)	-5.0	-3.0	3.0	1286	0	5
13	real	2022-10-12 14:37	tilt_bengreen927	10	1	right	Exercise 5	1	7-44_inverted_11_right	7-44	inverted	11	right	(-7, 13)	(18, -2)	10.0	-1.0	1.0	1145	10	0
14	real	2022-10-12 14:37	tilt_bengreen927	10	1	right	Exercise 5	1	ycyc_inverted_7_right	ycyc	inverted	7	right	(2, 5)	(26, 14)	8.0	1.0	1.0	2340	8	0
15	real	2022-10-12 14:37	tilt_bengreen927	10	1	right	Exercise 5	1	7-44_inverted_8_right	7-44	inverted	8	right	(26, -11)	(-10, -5)	8.0	0.0	0.0	1103	8	0
16	real	2022-10-12 14:37	tilt_bengreen927	10	1	right	Exercise 5	1	7-44_inverted_6_right	7-44	inverted	6	right	(39, -14)	(-15, 5)	11.0	5.0	5.0	1661	11	0
17	real	2022-10-12 14:37	tilt_bengreen927	10	1	right	Exercise 5	1	ycyc_upright_7_right	ycyc	upright	7	right	(35, 3)	(21, -15)	9.0	2.0	2.0	1563	9	0
18	real	2022-10-12 14:37	tilt_bengreen927	10	1	right	Exercise 5	1	ycyc_inverted_2_right	ycyc	inverted	2	right	(-26, -6)	(15, 12)	8.0	6.0	6.0	1581	8	0
19	real	2022-10-12 14:37	tilt_bengreen927	10	1	right	Exercise 5	1	ycyc_upright_6_right	ycyc	upright	6	right	(-9, 7)	(-3, 13)	5.0	-1.0	1.0	942	5	0
20	real	2022-10-12 14:37	tilt_bengreen927	10	1	right	Exercise 5	1	7-44_inverted_16_right	7-44	inverted	16	right	(-29, -14)	(36, 14)	17.0	1.0	1.0	2545	17	0
21	real	2022-10-12 14:37	tilt_bengreen927	10	1	right	Exercise 5	1	ycyc_inverted_14_left	ycyc	inverted	14	left	(30, 9)	(-27, 11)	-12.0	2.0	2.0	1370	0	12
22	real	2022-10-12 14:37	tilt_bengreen927	10	1	right	Exercise 5	1	7-44_upright_10_left	7-44	upright	10	left	(-4, -10)	(21, -11)	-13.0	-3.0	3.0	1245	0	13
23	real	2022-10-12 14:37	tilt_bengreen927	10	1	right	Exercise 5	1	7-44_upright_2_right	7-44	upright	2	right	(6, 4)	(11, 14)	-5.0	-7.0	7.0	994	0	5
24	real	2022-10-12 14:37	tilt_bengreen927	10	1	right	Exercise 5	1	7-44_upright_3_left	7-44	upright	3	left	(-16, -4)	(-17, -13)	-10.0	-7.0	7.0	8753	0	10
25	real	2022-10-12 14:37	tilt_bengreen927	10	1	right	Exercise 5	1	7-44_upright_13_right	7-44	upright	13	right	(35, -9)	(14, -9)	10.0	-3.0	3.0	1211	10	0
26	real	2022-10-12 14:37	tilt_bengreen927	10	1	right	Exercise 5	1	ycyc_inverted_10_right	ycyc	inverted	10	right	(-28, 6)	(-1, 13)	9.0	-1.0	1.0	1112	9	0
27	real	2022-10-12 14:37	tilt_bengreen927	10	1	right	Exercise 5	1	7-44_inverted_4_right	7-44	inverted	4	right	(19, 12)	(26, 8)	4.0	0.0	0.0	2771	7	3
28	real	2022-10-12 14:37	tilt_bengreen927	10	1	right	Exercise 5	1	ycyc_inverted_13_right	ycyc	inverted	13	right	(14, -1)	(31, -9)	8.0	-5.0	5.0	1061	8	0
29	real	2022-10-12 14:37	tilt_bengreen927	10	1	right	Exercise 5	1	ycyc_upright_11_right	ycyc	upright	11	right	(-6, 4)	(6, -12)	13.0	2.0	2.0	1596	13	0
30	real	2022-10-12 14:37	tilt_bengreen927	10	1	right	Exercise 5	1	7-44_inverted_1_left	7-44	inverted	1	left	(-40, -9)	(14, 4)	-7.0	-6.0	6.0	1029	0	7
31	real	2022-10-12 14:37	tilt_bengreen927	10	1	right	Exercise 5	1	ycyc_inverted_16_left	ycyc	inverted	16	left	(12, 12)	(8, 12)	-11.0	5.0	5.0	1237	0	11
32	real	2022-10-12 14:38	tilt_bengreen927	10	1	right	Exercise 5	1	ycyc_upright_12_right	ycyc	upright	12	right	(-15, -13)	(14, 10)	7.0	-5.0	5.0	1012	7	0
33	real	2022-10-12 14:38	tilt_bengreen927	10	1	right	Exercise 5	1	7-44_inverted_15_right	7-44	inverted	15	right	(-29, 11)	(-33, -4)	18.0	3.0	3.0	1737	27	9
34	real	2022-10-12 14:38	tilt_bengreen927	10	1	right	Exercise 5	1	ycyc_upright_10_left	ycyc	upright	10	left	(-8, -4)	(18, -2)	-19.0	-9.0	9.0	1380	0	19
35	real	2022-10-12 14:38	tilt_bengreen927	10	1	right	Exercise 5	1	ycyc_inverted_15_right	ycyc	inverted	15	right	(-16, 5)	(-4, -1)	14.0	-1.0	1.0	1687	14	0
36	real	2022-10-12 14:38	tilt_bengreen927	10	1	right	Exercise 5	1	ycyc_inverted_1_right	ycyc	inverted	1	right	(-3, 1)	(23, 1)	5.0	4.0	4.0	1653	6	1
37	real	2022-10-12 14:38	tilt_bengreen927	10	1	right	Exercise 5	1	ycyc_upright_1_right	ycyc	upright	1	right	(-7, -3)	(16, 5)	-8.0	-9.0	9.0	2655	0	8
38	real	2022-10-12 14:38	tilt_bengreen927	10	1	right	Exercise 5	1	7-44_upright_15_right	7-44	upright	15	right	(3, -4)	(-5, 0)	9.0	-6.0	6.0	1404	9	0
39	real	2022-10-12 14:38	tilt_bengreen927	10	1	right	Exercise 5	1	ycyc_upright_7_left	ycyc	upright	7	left	(17, 12)	(21, 3)	-8.0	-1.0	1.0	1062	0	8
40	real	2022-10-12 14:38	tilt_bengreen927	10	1	right	Exercise 5	1	7-44_inverted_7_right	7-44	inverted	7	right	(21, -13)	(29, 8)	8.0	1.0	1.0	1511	8	0
41	real	2022-10-12 14:38	tilt_bengreen927	10	1	right	Exercise 5	1	ycyc_inverted_9_left	ycyc	inverted	9	left	(6, 10)	(11, 14)	-14.0	-5.0	5.0	1794	1	15
42	real	2022-10-12 14:38	tilt_bengreen927	10	1	right	Exercise 5	1	7-44_inverted_16_left	7-44	inverted	16	left	(-19, 4)	(13, 8)	-16.0	0.0	0.0	1569	0	16
43	real	2022-10-12 14:38	tilt_bengreen927	10	1	right	Exercise 5	1	7-44_inverted_15_left	7-44	inverted	15	left	(32, -13)	(36, 12)	-17.0	-2.0	2.0	1573	1	18
44	real	2022-10-12 14:38	tilt_bengreen927	10	1	right	Exercise 5	1	ycyc_upright_2_left	ycyc	upright	2	left	(-1, -15)	(35, -5)	-11.0	-9.0	9.0	1636	1	12
45	real	2022-10-12 14:38	tilt_bengreen927	10	1	right	Exercise 5	1	7-44_inverted_13_left	7-44	inverted	13	left	(1, -13)	(10, 4)	-15.0	-2.0	2.0	1477	1	16
46	real	2022-10-12 14:38	tilt_bengreen927	10	1	right	Exercise 5	1	7-44_inverted_13_right	7-44	inverted	13	right	(7, -6)	(37, -10)	11.0	-2.0	2.0	1237	11	0
47	real	2022-10-12 14:38	tilt_bengreen927	10	1	right	Exercise 5	1	7-44_upright_3_right	7-44	upright	3	right	(-10, -10)	(-1, -12)	1.0	-2.0	2.0	2882	16	15
48	real	2022-10-12 14:38	tilt_bengreen927	10	1	right	Exercise 5	1	ycyc_upright_10_right	ycyc	upright	10	right	(31, 10)	(-34, -8)	8.0	-2.0	2.0	1312	9	1
49	real	2022-10-12 14:38	tilt_bengreen927	10	1	right	Exercise 5	1	7-44_inverted_5_right	7-44	inverted	5	right	(32, 8)	(-31, -2)	4.0	-1.0	1.0	977	8	4
50	real	2022-10-12 14:38	tilt_bengreen927	10	1	right	Exercise 5	1	ycyc_upright_11_left	ycyc	upright	11	left	(-16, 3)	(33, -1)	-9.0	2.0	2.0	1345	1	10
51	real	2022-10-12 14:38	tilt_bengreen927	10	1	right	Exercise 5	1	ycyc_inverted_4_right	ycyc	inverted	4	right	(35, -15)	(10, -9)	9.0	5.0	5.0	1241	9	0
52	real	2022-10-12 14:38	tilt_bengreen927	10	1	right	Exercise 5	1	ycyc_upright_16_right	ycyc	upright	16	right	(3, 12)	(33, -9)	12.0	-4.0	4.0	1554	12	0
